08.07.2019 16:35:09, 1, 0.0, 66.25103531738372, 28.37008756734846
08.07.2019 16:35:36, 2, -0.4537165744225904, 57.01575506147226, 10.588462648535739
08.07.2019 16:35:58, 3, -0.620499357727561, 53.13733808904692, 7.424439641795704
08.07.2019 16:36:18, 4, -3.6180849434729554, 48.82975230423106, 6.179140903236189
08.07.2019 16:36:41, 5, -4.001755617254638, 49.628080525686244, 5.500971474586685
08.07.2019 16:37:03, 6, -4.221228435497807, 46.19860524255337, 4.956173467532618
08.07.2019 16:37:26, 7, -4.490075810417739, 44.336240232806155, 3.8922999344411986
08.07.2019 16:37:53, 8, -4.539962658581221, 41.37830079478748, 3.5443636045503086
08.07.2019 16:38:16, 9, -4.572268546755126, 43.22164701677136, 3.349994979550212
08.07.2019 16:38:39, 10, -4.582416650608835, 47.05129765370829, 3.3997299161369567
08.07.2019 16:39:03, 11, -4.599624235170129, 38.62009896678033, 3.478381998364669
08.07.2019 16:39:28, 12, -4.607920863201919, 46.22308957699273, 3.4854553257299776
08.07.2019 16:39:51, 13, -4.607920863201919, 40.97195938149419, 3.4557201850813395
08.07.2019 16:40:15, 14, -4.607920863201919, 38.40575517503524, 3.4221440711052855
08.07.2019 16:40:39, 15, -4.607920863201919, 49.84402538504145, 3.417307090390536
08.07.2019 16:41:02, 16, -4.607920863201919, 43.47142605213631, 3.4187925803810932
08.07.2019 16:41:28, 17, -4.607920863201919, 41.667068448280844, 3.418760262469583
08.07.2019 16:41:52, 18, -4.607920863201919, 47.698279938597366, 3.418273234881331
08.07.2019 16:42:18, 19, -4.607920863201919, 45.74341269810964, 3.41729388046555
08.07.2019 16:42:43, 20, -4.607920863201919, 45.179694541775035, 3.419380159750993
08.07.2019 16:43:07, 21, -4.607920863201919, 47.76151573127619, 3.419126941698439
08.07.2019 16:43:32, 22, -4.607920863201919, 42.165049491388075, 3.4175030332968803
08.07.2019 16:43:56, 23, -4.607920863201919, 57.206959692527064, 3.4187236716395515
08.07.2019 16:44:21, 24, -4.607920863201919, 44.47562052259808, 3.419118805630224
08.07.2019 16:44:46, 25, -4.607920863201919, 42.83407548841001, 3.4152716638658
08.07.2019 16:45:10, 26, -4.607920863201919, 46.94218180773327, 3.4183160742531884
08.07.2019 16:45:37, 27, -4.607920863201919, 46.09124102299249, 3.4180949378417615
08.07.2019 16:46:01, 28, -4.607920863201919, 41.78340838425926, 3.4186964228062524
08.07.2019 16:46:28, 29, -4.607920863201919, 43.20166611589754, 3.415032983464715
08.07.2019 16:46:52, 30, -4.607920863201919, 41.38260180834067, 3.416127294435131
08.07.2019 16:47:17, 31, -4.607920863201919, 47.56668167518162, 3.415741829754465
08.07.2019 16:47:42, 32, -4.607920863201919, 39.602285328257466, 3.416760566884238
08.07.2019 16:48:05, 33, -4.607920863201919, 43.580539042267006, 3.417511894199314
08.07.2019 16:48:33, 34, -4.607920863201919, 39.757042078015836, 3.417158959212956
08.07.2019 16:48:57, 35, -4.607920863201919, 47.03738668152414, 3.4182758387060774
08.07.2019 16:49:22, 36, -4.607920863201919, 47.262477628732256, 3.418037594696619
08.07.2019 16:49:50, 37, -4.607920863201919, 47.17380739100467, 3.419608281272986
08.07.2019 16:50:14, 38, -4.607920863201919, 43.74703485472824, 3.4195544732654706
08.07.2019 16:50:38, 39, -4.607920863201919, 50.123137413919245, 3.418382055425817
08.07.2019 16:51:11, 40, -4.607920863201919, 48.38678856606296, 3.4198681555125594
08.07.2019 16:51:36, 41, -4.607920863201919, 45.78753112228932, 3.4174465384429435
08.07.2019 16:52:03, 42, -4.607920863201919, 44.60265034980477, 3.4203813058590145
08.07.2019 16:52:29, 43, -4.607920863201919, 44.2237008014207, 3.4192587541508535
08.07.2019 16:52:53, 44, -4.607920863201919, 46.683835056686526, 3.4177905757073077
08.07.2019 16:53:16, 45, -4.607920863201919, 43.35303720381836, 3.419700331134293
08.07.2019 16:53:41, 46, -4.607920863201919, 46.929759734489444, 3.418189914207962
08.07.2019 16:54:08, 47, -4.607920863201919, 43.45901943734886, 3.419074259263218
08.07.2019 16:54:33, 48, -4.607920863201919, 43.972405064162174, 3.4158003044380028
08.07.2019 16:54:57, 49, -4.607920863201919, 45.567906788122116, 3.4204825863593458
08.07.2019 16:55:23, 50, -4.607920863201919, 50.00894344624377, 3.4170622036330105
